"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","BOW$target"
4.79978230249468e-15,1.16552325966831e-17,2.06870809131652e-37,1.05487664090242e-15,5.07593393102697e-05,6.37723471531987e-10,3.43008018027634e-46,4.05212449237378e-08,1.31978622553095e-13,7.93088859287394e-26,4.36180070142757e-33,6.2907128282573e-13,5.35567618928856e-32,9.85099942570229e-21,1.07121488354786e-27,2.17277393776785e-10,5.69763107208308e-44,2.18415627826207e-21,6.28396845781111e-09,2.78256135152856e-18,5.71559312211479e-11,1.82325702317654e-41,7.97922600248405e-21,3.67986596097837e-38,4.47130878498342e-09,2.2502388663934e-05,1.54681498309403e-11,9.6438624133793e-08,6.60170915552397e-17,3.35348790808135e-12,9.32929103897145e-05,2.34278503310025e-11,2.88050785480745e-07,4.89145348139014e-05,0.000108388763366538,2.40191475727913e-12,2.99725928012152e-14,1.62568833311381e-11,6.00097473149535e-59,5.80634570367261e-14,1.45354964220496e-26,2.01370693368957e-05,5.41359191732747e-05,3.08607840886019e-20,4.99638286133587e-06,1.04394150640683e-12,6.35265705736156e-38,6.68055989263202e-18,0.000596435951188302,4.62526617755426e-26,"category2"
8.85970745258357e-05,4.08065839856642e-11,3.26230807591832e-57,1.43470203290045e-16,1.88984256808361e-24,0.000183878470608122,2.14021299605474e-35,1.81274484041226e-21,3.35803298427007e-16,6.95231697472485e-16,5.0827468589687e-11,3.33266069170639e-24,3.20039943102705e-21,0.000157875779257845,4.22919297904088e-11,6.10165589883802e-21,5.56523011970904e-60,7.71499252435022e-26,7.11836053313213e-15,3.80343836632849e-27,1.20129965784511e-05,1.85585453894769e-21,6.42322608511462e-05,4.05892945075251e-11,4.17959344703733e-09,5.03881559693036e-05,9.38632113052428e-16,9.34692550142883e-18,2.15584100431123e-17,3.4365577108473e-16,7.40902863779064e-10,3.15081808715255e-06,4.20578974299844e-23,9.90013694331429e-10,9.78228302495381e-06,2.59924893783381e-09,1.11225838946933e-23,0.000261166258838576,1.09425525084678e-53,3.07141749050544e-07,6.56834125075785e-26,1.66003346775559e-05,1.41061627561163e-06,2.70020442881675e-09,5.48414904295521e-12,4.45430559541015e-32,9.8296358836266e-16,1.6566143435143e-25,5.02796253668029e-05,0.000100306794216206,"category2"
7.30339340412503e-07,1.45047907439324e-06,8.35329684489403e-06,3.07516688319496e-24,9.89417906223026e-13,2.67456163996696e-28,4.94196773678169e-30,9.02455234440276e-21,6.09331803320459e-25,1.88182916398288e-08,2.068092406365e-52,1.83284564746202e-17,7.45179160432088e-21,2.54106533767205e-22,7.12674187275665e-10,8.14420600267469e-41,4.67038846525685e-05,2.92646569317925e-24,1.26410203398672e-19,7.64894047859448e-06,3.69864523385952e-21,3.08686520556564e-24,6.33688112666738e-11,4.51056880072502e-44,1.5493986143722e-28,2.50812124339986e-08,2.90934574866833e-21,0.000481808158102092,3.74977621717036e-51,9.02601154453609e-19,9.02415468885021e-18,0.000182750037210695,5.59428724899802e-12,9.23208846492937e-08,6.66790568492737e-10,6.55657054507327e-05,1.18757119005399e-19,9.38118757365025e-05,2.50534370704477e-14,3.8648502004537e-24,5.44622490103692e-32,5.77209835195266e-05,1.12048614361672e-11,2.02593686878039e-26,4.57570090723917e-10,2.7334409609154e-24,5.07602860900859e-30,1.63357090987458e-06,5.16845900628399e-05,1.08449701857772e-14,"category2"
0.000440906302014505,6.78391371590434e-11,2.16962830326517e-53,5.53191403973884e-21,1.31181551991386e-13,6.66517285227491e-05,1.90338674750398e-39,8.05668547821603e-07,5.61822843179602e-07,5.7740353553332e-35,1.53056176314287e-23,9.67667112348064e-53,4.01496998155736e-29,3.06984154571064e-27,6.80633334795906e-07,8.96137408775642e-14,4.73888104627741e-37,2.12061546521433e-41,9.93239976312086e-07,7.03372394412315e-11,4.42532656549167e-33,1.12542880211831e-40,0.000166166721043653,5.34728324497107e-23,5.15237071381859e-11,3.21158309093685e-11,1.18416895646422e-12,2.55403498211524e-16,1.30001873390228e-16,0.00012824250993157,5.01950185250326e-05,3.77605743921474e-14,5.09905972764012e-26,1.61306946871044e-09,1.65713684189459e-08,2.04211259672459e-17,1.51980078167271e-07,4.42797314278608e-14,5.49163694109732e-50,1.51260146150667e-18,8.63095902479141e-27,1.32996814246799e-07,1.19994766676877e-14,1.08252083429649e-09,8.54958259319038e-06,5.70923916567215e-65,1.12111458300677e-32,1.53773821190717e-16,8.43722428753537e-05,5.15700626252207e-05,"category2"
2.78307212061957e-10,6.98430088804514e-21,1.78587587778896e-15,2.81787430896684e-19,1.19458743163607e-16,2.02513528376668e-05,1.44823510600789e-26,1.47618207466497e-21,0.000111081969194221,2.20607861966228e-22,2.06923619595663e-07,2.7045841358799e-20,4.75379409453355e-27,1.46645758996113e-36,2.75592709231692e-08,7.95402862145144e-05,6.06085097048918e-19,6.39193661170247e-07,5.12362941435937e-52,2.63631323222375e-12,2.29106339160635e-08,8.00871210221752e-07,1.02087078129058e-30,0.000125886489417486,4.03696278169713e-39,5.27631375203062e-34,2.18450581033305e-64,3.63003673288621e-27,0.000108605002098843,0.000122102579760193,1.23825654670845e-15,7.81119962573727e-07,3.42516952198515e-13,2.44936404747335e-10,2.02550577045434e-05,4.05138166439337e-57,0.000204368522477909,3.14273616445464e-73,1.5444006649812e-09,1.5257784027386e-06,1.18100333792423e-31,6.01678212064331e-19,5.96348372572171e-09,3.39063321792157e-16,1.71287941969954e-06,4.49070111227128e-14,4.36055835203252e-46,2.47910625999048e-30,0.000149051907072532,5.31315628860244e-05,"category2"
0.000303319070608918,1.26236378775735e-13,5.30040468729454e-61,6.70545848162081e-23,1.83416927175511e-19,6.8056519591523e-13,2.44402452945828e-26,8.95312707775281e-28,8.28909760003092e-22,7.54070762028583e-09,1.11580799387606e-53,8.65235312725753e-12,1.65285426068879e-24,6.73927748142652e-51,2.98946588729081e-17,2.43143433002807e-17,3.02871975606536e-72,3.7807305584092e-18,1.00428054841136e-14,2.87121312867752e-57,1.4326424791878e-10,1.48485051631188e-67,7.8994630561843e-19,9.38743570787697e-24,4.63067817339711e-06,2.45848461082106e-17,7.24669740461419e-30,7.11688563698376e-22,8.56149122220891e-13,3.18830046824982e-14,2.01179365010146e-28,7.99292316500291e-18,1.90394257490258e-25,0.000313551633107157,5.67545764502143e-17,4.12200432102193e-19,1.50301427793045e-17,8.56303032535682e-31,1.31633797997246e-62,9.63357457787832e-58,1.66670047490808e-60,9.15770032144033e-05,9.56935194084873e-17,9.20162284764346e-14,0.000137886055765334,9.53097538070273e-36,0.000149027864708421,9.95020766773823e-16,2.85764838837607e-26,5.87187435548109e-54,"category2"
9.65523150928946e-11,4.90185328722383e-13,7.20415173329553e-18,7.70464958464922e-15,8.29948484440015e-33,3.96524022051844e-14,1.00566902828897e-35,7.40044106576184e-24,1.03345147623432e-18,5.54984333767267e-17,9.82230941760541e-61,3.03276953176175e-30,3.84772586542789e-52,1.10157470347771e-42,8.47503717622149e-23,0.00010090471442134,4.09350065016389e-21,7.97442529660071e-20,1.76959242428181e-13,2.72435312301896e-20,1.34472754810847e-07,3.82585842389214e-28,1.26990698560291e-13,5.50583163632598e-14,2.57007706882988e-06,3.68727127782939e-05,1.08190395495191e-51,7.37134918125044e-23,1.2866192922619e-09,0.000548582514363892,1.95311204346935e-49,5.09825627990733e-19,9.54244345871502e-45,0.000181790832189117,4.20248820222556e-13,8.60821202858646e-21,1.56474232207294e-16,3.30514879140746e-46,2.10069836314294e-21,4.72223237443684e-21,1.69200967639305e-50,6.32686697415723e-05,5.59848771898008e-41,1.15713988206554e-22,6.58746221935139e-05,5.67159850060009e-71,1.75937248194641e-18,6.43135138461264e-22,3.30197945553948e-21,2.56183137308465e-49,"category2"
8.14232879518622e-15,3.7396172204937e-14,2.45907629976911e-08,6.44331091428883e-17,1.25486074532583e-22,1.30854224499514e-12,4.55076127978687e-28,2.37397216260372e-29,2.52796029817609e-15,2.27516600702328e-12,3.99089265960616e-22,5.90232619768433e-10,6.51752790340706e-45,5.27432415014021e-11,2.23422952087326e-14,2.21820390094556e-26,5.39066809595211e-52,5.80645358485454e-05,9.11001507354477e-11,1.0595627582197e-23,1.60784232415722e-14,1.03604397875131e-06,1.43127099694156e-14,1.35194791919289e-09,3.1336495261828e-21,4.0766920619372e-15,8.72088638219436e-35,1.05161246164314e-16,9.23332929851997e-07,7.71159949348334e-05,9.79211854012876e-42,1.58281330123884e-16,1.35427686636161e-23,0.000267928916655171,8.8672268921954e-07,1.218620864666e-12,5.77110734937e-05,9.60884358962031e-26,1.21882154955725e-20,2.45547309419183e-12,8.73066751584681e-49,2.61537426257648e-19,3.73536602193467e-42,4.49934339803436e-10,1.79306718993369e-29,3.75085025753727e-58,0.000486163177923186,5.6495245637066e-16,1.10382343486498e-13,5.01430673515183e-05,"category2"
4.08550769692178e-05,1.95944760186213e-36,5.85168602430719e-26,1.06377813913263e-45,2.79140079915346e-17,2.5831807099975e-08,1.4770688981708e-31,1.97017276631984e-24,4.46467141639656e-19,3.49746439342736e-16,6.82369662477534e-34,7.59536384634775e-13,1.09558714537753e-29,4.47176559554431e-23,2.72641388367249e-21,3.89127693313232e-20,2.15494549249845e-43,6.47778161542196e-13,3.01755884396056e-20,6.78768898914639e-33,3.74886273286456e-18,2.08211767023855e-28,2.07975675552537e-09,4.57832257136905e-15,0.000211377734138103,0.000106315049971773,1.48762900004459e-11,1.04124300308792e-05,2.40081958290175e-24,4.77897416398998e-14,5.03890164071403e-05,6.78973616401797e-26,4.86431172295861e-23,4.45957881822159e-05,4.34393518827462e-05,0.000440928592615286,1.1417765417985e-10,3.52034230782457e-07,1.72329243414824e-32,1.49377687818869e-33,7.14653746358055e-22,4.8469632013881e-05,2.7054924604702e-23,2.83725145540236e-06,1.01922573570868e-15,5.0566554826474e-23,2.47475192930662e-23,2.36902004743886e-14,5.65644439661501e-24,1.06361799078265e-25,"category2"
5.14566535410606e-22,1.22043184658399e-15,1.58141711733262e-54,4.95249177392607e-50,2.61466484834847e-59,3.03417643205665e-15,3.54172854204241e-44,2.4861711818626e-71,5.35597715830349e-31,6.284738159387e-09,2.21889199523775e-15,1.86805450587788e-16,5.58475617997734e-33,1.42025270968632e-22,2.06446827903253e-28,5.73607256569425e-34,2.59025915103833e-05,0.000150001325220521,3.69328997876236e-11,2.8358506011014e-49,0.00024013885955838,1.02928829899013e-41,6.1382342086772e-32,1.32820721820437e-40,0.000317241341379924,5.41104086328045e-14,3.0975056530223e-14,2.57761442163731e-18,9.86490015107844e-60,2.07307082816829e-12,0.000109009041451143,2.35803281375964e-36,1.05319658957644e-49,5.41704638561584e-09,1.76543973321423e-20,7.71344768113612e-39,7.4302967895893e-12,1.06912313275117e-24,5.62078197383492e-19,1.02717191581008e-05,5.67379844752131e-15,4.72756020882515e-05,1.31862685322184e-09,1.61065142433202e-40,4.20440796059756e-31,3.46643331395052e-48,4.73102858689268e-21,7.56679666946235e-34,0.000100146452688208,6.49871993249596e-32,"category2"
6.74054807082926e-05,0.000160320520210369,4.58747533184548e-29,3.7587795040369e-20,3.18798891817996e-15,1.19915243756886e-20,3.87613903917812e-13,1.43768244653473e-21,4.15093451459124e-35,1.94731460438951e-05,1.72678324500245e-63,3.67238131415621e-23,9.31037848271095e-33,9.61660430154626e-26,2.62162326300009e-18,1.12274277880818e-24,4.13085006646646e-30,6.54742303462938e-35,2.20591384758426e-10,2.81413934881258e-21,3.14563444722784e-10,6.10996499538252e-42,5.92898121980064e-20,8.47457246240501e-26,3.92985043562527e-08,0.000387743946147723,2.6234516615495e-39,6.88675868955252e-14,4.45078144816238e-18,2.29412483914567e-18,0.000117748676034474,4.42805822102359e-12,1.16346418417893e-35,2.37580339194365e-22,3.17098703717521e-09,9.76939966415289e-05,1.16174823852255e-15,1.85866616142349e-10,5.9303176165187e-24,7.75732729019443e-16,1.71595641593197e-27,1.79478576543525e-14,8.08737154419628e-27,1.42014958901419e-05,4.23655127601493e-11,4.8768187507913e-26,2.7975081618992e-19,1.67021184975856e-29,0.000135369500537595,3.35143228288044e-18,"category2"
7.8978407420622e-11,5.58932813489363e-05,1.03757465551483e-18,1.52876515400987e-37,4.86654225860058e-11,0.000194094154548175,1.73593449064215e-35,1.20021461191368e-14,5.50890638268594e-21,1.14663034999973e-12,3.67047200490354e-54,3.63333257475118e-23,3.93363907135728e-18,4.55373686542493e-19,9.62931836633565e-16,1.87120535231515e-22,7.52233099035147e-31,1.94097381212277e-19,1.7296417319275e-06,7.14355918105839e-53,1.03288074746961e-05,3.94459848344771e-70,2.75649116752448e-15,2.83963161817769e-32,1.38718681246751e-17,1.84843669891084e-09,8.07332640067644e-24,4.53781985362966e-05,8.94661253436428e-21,2.72078825788134e-09,6.96541537300368e-21,8.98175272363065e-05,3.06652778439625e-06,0.000425882945609766,9.09506896204252e-05,4.76873374571907e-05,2.27696883562816e-22,3.29686793586512e-20,3.68486734256353e-50,7.43959560799387e-21,5.64861002789821e-23,3.28450880868733e-07,3.48367397680647e-05,6.22604226986739e-39,9.99970731011519e-10,1.57607507219705e-22,3.31026774477981e-19,8.92446853095138e-18,1.0497758031206e-15,1.17752028277589e-18,"category2"
2.66936216866763e-16,9.72791623135649e-14,6.00652620507882e-23,5.33009621823192e-14,9.33502810759605e-14,6.25655060391887e-21,2.2443328827971e-16,3.24096802896917e-10,2.52999901206956e-29,6.19215999666265e-24,4.55308619823945e-24,5.58265828550255e-29,1.47116419738197e-13,4.60149112473223e-20,1.60121127078523e-15,7.16412244784484e-22,1.58015873962883e-28,1.79469932818569e-18,9.64846827975276e-05,1.35799302236852e-19,1.03997257874436e-15,9.54110172442701e-25,0.000167150890455886,7.99878353775851e-23,3.94675338955358e-41,7.8031960775238e-24,2.68030580820155e-28,3.88541270879283e-07,1.36632547108442e-24,0.000723673359481369,7.54934762220429e-12,1.42746630757799e-10,3.7018862228113e-16,5.58746856931236e-11,2.56450023111354e-11,1.80924439592163e-09,8.78491970108313e-16,4.6872180073717e-15,3.32534806248696e-11,3.01062995728293e-47,2.03362145331906e-12,1.2300124603147e-05,2.5711382306028e-41,1.43512805557694e-28,1.74655561708871e-13,1.92538724345877e-13,3.37862131080455e-38,1.55304977303556e-22,1.79911505340664e-13,2.01950491151897e-36,"category2"
3.81561946469848e-23,1.63647719938778e-17,2.04903219900756e-35,3.92450140062356e-05,1.39050964469899e-08,1.08690064219323e-14,6.89389006756969e-30,2.90083216014182e-55,1.28470765543647e-17,1.90878487723158e-23,7.52925714158999e-06,1.28703967487421e-16,7.55648317906591e-36,5.00193366370612e-05,1.52268037114821e-24,2.33635488010687e-09,9.71020305500091e-78,4.31549850146781e-41,1.52493168829039e-10,8.86679964651295e-19,2.29935723406518e-15,5.40997153132982e-05,7.5476377499025e-13,1.99443381646433e-12,1.54319898908722e-29,9.11017236074778e-11,1.40890433012869e-13,2.0539086636118e-08,2.57905747399762e-06,0.000462739852898597,4.67664138386633e-13,8.07431801745509e-13,9.40018092600453e-57,1.54870984841844e-16,8.64538988166473e-06,7.2064570596269e-14,7.38450020216804e-29,1.21946261977016e-16,3.90481051312152e-42,4.26846096668436e-13,9.73128007311211e-31,0.000275148445659792,2.3057751051021e-27,2.34671014655895e-12,3.731106789434e-10,2.87016799720835e-85,2.54525584655202e-21,2.67203022802517e-52,6.27380024250806e-28,9.99565267198199e-05,"category2"
0.000199341027679402,5.18136443282992e-40,2.45628826447681e-47,6.41630943232336e-11,1.93818607497607e-10,2.72234732010625e-26,1.58170738685859e-28,5.9859214693664e-23,3.81345199193082e-10,5.05192497874055e-21,2.49774493015991e-12,6.41346104325189e-12,4.13324708668899e-41,7.11976827807574e-26,8.23308632521912e-27,1.79858850932705e-10,5.62338104325506e-44,4.9817638995233e-17,1.97816507977371e-22,4.19620385283236e-19,4.22398229412419e-05,1.61809094550346e-07,4.11611890753225e-05,1.02799565153507e-09,9.42312788899595e-20,6.66523534114941e-10,1.22347570300614e-47,1.22054654588e-16,2.08791617261883e-17,0.000608607586869986,3.2443982046392e-26,4.3437673914392e-05,4.40997621303554e-49,5.47787116560051e-05,1.44149370562424e-16,3.08237200867412e-17,4.06128905811722e-06,2.82157858853937e-19,7.13103283731596e-48,3.49701934966827e-57,3.28532551833326e-40,6.08664032900512e-09,2.25272247144171e-25,3.81693028348319e-08,6.16393955111933e-06,1.98662724005545e-70,1.30660898850763e-47,7.12445206609977e-18,1.71594105813249e-10,6.0729072095537e-15,"category2"
1.41717484858459e-37,1.898941506822e-12,5.68083608835204e-46,5.00540314624735e-26,6.00311651555381e-14,1.41124448505656e-09,3.2718412520983e-33,5.06848656127002e-14,2.83090687220822e-14,8.63814597934803e-11,6.63430031712894e-47,3.84997023527966e-11,2.37856231957175e-53,1.71013522331577e-42,2.70892160750601e-07,2.98726325363461e-13,6.05737061252354e-53,3.03751519234507e-07,4.21169278703618e-18,5.99371618927651e-28,1.04095410885585e-07,7.52317586496522e-12,1.79172819829414e-13,0.000276604532984307,0.000102675486332635,4.81030974636058e-05,3.51796748354169e-17,4.55067369900479e-20,7.60362469421258e-18,5.02808404036685e-05,6.05387490707773e-12,1.10043542193612e-11,1.33293589222622e-17,6.91042101901508e-13,3.78744667805326e-06,1.00023461582843e-10,3.35381687300637e-22,3.94251392279099e-09,9.89588203647706e-22,2.39811915321721e-31,4.19620361936979e-47,3.69336034050771e-11,9.87053052966767e-05,0.000352848336338389,5.74027849435363e-27,5.50545950163681e-44,3.22873384791734e-05,3.40232250452142e-05,4.48918157417574e-15,8.49790899073244e-12,"category2"
5.73748814603243e-10,5.63115509267563e-12,7.65620422259049e-19,1.42184887028756e-55,1.36466307270026e-11,0.000348102412578606,5.7988911928678e-52,7.22677478460937e-24,4.29410504286186e-19,1.59181310550063e-30,3.87134302213791e-27,2.19419455111848e-21,2.91228541797929e-24,1.40856432057355e-17,1.04870951745321e-14,2.75871612640407e-23,4.31659745895704e-11,2.1689859242293e-44,3.61780545351957e-15,2.6552901151136e-27,0.000160471408838087,4.27208920312865e-58,6.62660030660006e-13,8.06879463173884e-49,5.19371214766629e-27,1.68470300762244e-08,2.08913138333233e-27,2.80766410988598e-06,4.82962175377887e-42,3.2594456588824e-22,3.65588380696071e-13,8.74585423728434e-17,5.64774383673248e-11,4.66090167406143e-09,7.06402427306131e-08,6.60626339973786e-13,3.68227278037239e-30,1.01058344957684e-25,2.29407695245878e-20,2.91759646714577e-39,2.63385965339184e-41,0.000488522510770025,4.32681217032696e-13,6.10536046216167e-38,9.07965994188807e-21,5.96795627583893e-30,5.65318391488258e-58,3.35796170036293e-13,3.16038734066692e-09,8.00787591406265e-20,"category2"
0.000611835714810946,4.38373105100941e-38,2.93545104658169e-62,2.11030833577614e-51,5.31441608711386e-06,6.91991922664879e-07,1.07920464713387e-81,7.66314822797822e-24,3.6005378887105e-26,1.83147601723407e-17,1.18295675140172e-28,1.0944694969241e-16,7.33988470070919e-33,2.90248635960988e-45,3.68108675753056e-22,1.41051328224576e-37,2.28815441421032e-51,2.75913620772032e-20,1.11534426587848e-19,7.97948676629004e-33,6.11745229253032e-27,3.28433312315198e-59,7.21697224988567e-16,3.65390015522267e-21,2.19638719068576e-19,7.35020235590919e-05,1.10104344105868e-17,4.05073636823617e-14,6.13992542722014e-14,0.000145857052868522,9.6804673474425e-34,8.93248248441816e-42,5.92231194376534e-57,4.4437094813861e-22,4.25580531391561e-05,1.9908189683113e-14,5.84161382254152e-11,5.41403931169871e-08,2.03659745974785e-38,7.43348871617975e-43,3.62914026488759e-41,7.19334885458002e-05,1.7406050760523e-66,7.4594250932993e-12,4.82530526753475e-05,4.26486006307123e-29,2.39221070146438e-27,1.0333733987466e-36,8.51741036920428e-35,1.14903773898171e-19,"category2"
9.22210776582648e-05,6.76877145441404e-05,1.53384722159563e-18,1.27468877631973e-19,2.30167782773896e-09,4.00497716369801e-10,4.98136371418229e-16,1.73241293972774e-25,1.24421135680138e-18,1.32168069354551e-29,3.95170372012708e-11,2.08929598907098e-07,5.62102198849133e-18,2.76783887350893e-05,2.78541210040183e-21,5.7895205577576e-30,1.23425994463733e-26,4.71774205437188e-06,8.95508879237228e-09,1.19634680300655e-14,1.43426049389674e-11,9.81610335632668e-08,0.000226224874786322,1.50113294897025e-06,6.98307773804812e-28,1.71056808546506e-11,8.48347809615463e-14,9.49865864792833e-05,9.27021516517201e-07,0.00021716704818665,7.02741852761051e-18,6.66963018499352e-05,5.6703843599507e-22,2.81665231549618e-19,1.89944268384167e-43,4.50207764860816e-08,4.39844172384073e-20,1.0834479719155e-16,9.53015876779295e-18,5.06694720528914e-14,1.44904003196503e-11,9.88027555473058e-05,1.7158683818366e-39,3.5366487062202e-11,7.08519723116928e-09,7.46452961075924e-12,4.76647439278544e-17,0.000101018373364821,2.29178635606339e-14,5.09447863310182e-24,"category2"
2.41809300798652e-21,1.03732225635414e-22,2.4535690144877e-66,0.000237598631080037,6.04888611846291e-17,2.49048035224137e-20,1.74789583650016e-39,5.75116574461435e-26,3.64634672134461e-25,1.11622219929833e-17,1.26565026908955e-79,1.48014413145024e-24,3.88542585685369e-28,1.94854199120801e-24,3.29348383671541e-17,3.32288330230113e-47,1.10915227071935e-83,1.09476346921795e-62,6.5002568023522e-26,1.24516105923804e-41,1.17721897155096e-25,3.45403932013958e-43,1.32780649670244e-18,3.5400339607974e-54,7.35402928836805e-25,8.7347807209249e-15,4.93739378274887e-16,1.37204081137619e-16,2.65775159573743e-34,1.43489812127416e-07,1.08995660270933e-25,8.34087850711416e-51,2.33297824871282e-17,2.608086384721e-17,0.000112135034260009,1.83280072566751e-27,3.55577073086711e-41,4.86934577781548e-18,1.24003563829522e-81,1.36763700505097e-39,7.77758627263411e-57,0.000650122844835536,9.02649213690534e-16,7.0567588678984e-23,1.7345860097813e-26,1.86212555222056e-15,1.55023960513859e-26,1.6695998543715e-21,1.42017975472307e-37,9.86411010325187e-24,"category2"
1.673568241555e-06,2.18637701049987e-05,9.30182476573837e-17,4.87405433732168e-19,5.05740481604659e-57,3.43781107394905e-18,9.24683824982079e-62,8.66370650074123e-34,2.36487551197243e-07,1.37433292409112e-26,3.32253556666464e-64,1.41990344003075e-18,2.62873205753009e-51,8.61144916364946e-24,1.71989413311271e-39,8.31476198733614e-05,3.55300379395038e-30,0.000325671521477098,2.13789256836132e-19,2.0045206091921e-08,6.17838821865015e-24,7.02575830876977e-16,1.43705833405164e-17,3.34631775152059e-09,4.65652409092485e-05,6.85951102667547e-10,2.43821853782135e-22,3.79854580673943e-11,2.76765717268397e-43,4.28723824403259e-09,1.8442698285852e-32,0.000217991438745081,1.22852001508838e-45,5.74246328436661e-08,0.000142541085230907,1.75800124840889e-18,1.41451720478689e-05,1.46194913898138e-23,5.01195945620044e-46,1.47230646128162e-29,3.12086251320149e-44,5.01823160646911e-05,1.60667000733154e-12,5.85634382940944e-06,9.00265253491423e-05,6.86843943882988e-51,1.23466530979558e-34,1.07441463228378e-11,1.30708923163929e-08,2.36801575195783e-28,"category2"
3.78036627380025e-05,1.31986219926136e-10,7.78939599317208e-44,4.21939141618281e-33,4.46021672707385e-16,0.00014343657447908,3.21288285063141e-62,5.97481152422017e-13,1.06471749506176e-08,8.05854961212581e-22,1.46297708875838e-39,6.00205337424229e-27,5.89056419315858e-40,1.23100921358367e-10,1.58129151366427e-13,9.97770974079597e-19,2.11323084217227e-33,1.46767818962384e-24,5.64362769910952e-05,5.08760800073542e-30,1.13373615428604e-11,3.16891470602762e-69,2.36550365819898e-10,3.1083851388771e-30,2.12292381875296e-07,0.000110376519721448,1.28283501220951e-19,1.65109144716807e-14,1.52590004424451e-20,5.61679214167732e-05,8.43786915907220e-12,3.96857114962439e-08,2.6339542250041e-09,0.000147206288075894,0.00027914964753445,7.36459680914997e-06,0.000106897647024839,1.01634635042435e-14,6.93047137056931e-49,6.20029342851531e-19,2.24959687732508e-23,1.86942654237122e-06,1.16619896219374e-14,3.12151795157998e-25,4.58389373020328e-15,7.14587506919193e-31,5.41963082306469e-27,1.16554202402219e-29,5.30256672326323e-05,1.8684941828553e-25,"category2"
1.52717234865955e-14,4.33654994740264e-16,2.38777156614214e-14,1.3437708365613e-08,3.69377010255339e-14,9.53362259678103e-06,2.18412868407473e-47,2.10231307352077e-18,2.94618147060222e-18,4.27610061420577e-33,1.71782633157384e-14,1.43343911609372e-28,3.74280426785325e-27,1.28516279305127e-16,7.95803455138079e-20,3.38132850819261e-09,2.81819236491326e-40,1.54188540849188e-17,5.98165168638623e-11,1.09226868400229e-36,5.59543907549547e-07,6.58647627323674e-18,0.000147298980613721,9.18679126073526e-05,4.23101277483489e-21,3.04856630761031e-12,1.7037379277476e-37,5.03243684170488e-09,0.000444238981839579,4.66571936758003e-05,1.52037706324369e-32,3.21444345096446e-14,7.2344471406096e-28,0.000208849562565195,5.96599438415073e-20,3.00625099711383e-18,5.26163032727253e-20,2.21504961692262e-27,4.43270005266045e-16,1.71232514225449e-13,8.38878380434965e-27,7.20074612897191e-16,1.88526513158609e-10,1.93668231822199e-12,5.03695538983916e-05,2.70038931757487e-18,3.50936491999549e-12,1.09459494112659e-10,6.02430226375139e-07,6.29245901989937e-28,"category2"
8.17926035173491e-30,5.79385742263499e-29,8.58609936762873e-74,9.37014409362201e-16,3.09863879480943e-39,1.58099142273617e-08,6.86391686505087e-32,1.62030839918707e-21,1.57376674171069e-13,4.28618541292208e-29,2.10878825251554e-55,8.9598145697876e-36,4.61795436674608e-34,1.19634187385992e-39,8.09596716135174e-26,1.99440280828763e-59,7.67224092595821e-63,9.53601334682783e-22,1.09582445231023e-11,7.34737815982949e-25,3.03774856055026e-17,2.20591025082921e-29,0.000152995934697129,7.73061509132661e-17,7.93408819744091e-16,2.50917208181715e-15,2.49930694669309e-49,7.94227600092645e-16,1.75322122883576e-14,2.14308892519379e-22,2.42491693709611e-20,9.56493890777421e-35,1.2794588799078e-22,2.8462011984228e-13,9.1391684856213e-23,1.12801821280831e-11,1.17399748885125e-15,5.48270763854597e-23,1.43048510575031e-24,4.00530196007825e-42,1.74786291929761e-62,0.000846988232684369,4.43382124934911e-18,3.54536841964886e-36,3.1294066231367e-32,1.1721568793749e-45,2.4943361940016e-23,1.26668694764676e-19,2.08058103045114e-28,3.94777511146056e-47,"category2"
9.51388143258328e-11,2.02788711907389e-19,1.51371631304857e-30,9.23577757585019e-29,5.62779567589343e-44,1.25668911999922e-40,3.66224513935246e-13,0.000100731304488403,5.09722570930055e-18,1.11948830528885e-16,5.85094800790348e-07,5.40265851774456e-05,1.40579798228152e-54,1.51352997684444e-24,1.67136579259325e-12,5.51392621011324e-33,1.68334497664827e-25,9.48094774492779e-31,3.68320580609733e-20,9.09536100305944e-38,7.89718015765772e-22,6.15826743113293e-10,7.60286207476709e-14,7.00386675609359e-05,2.13013867311024e-23,7.69345454162257e-05,3.8096324130707e-18,0.00016421962337001,0.000384884360256237,4.86505066534829e-18,1.68929909170557e-22,3.09129839884047e-29,2.66781358181473e-20,2.78235307968267e-35,4.1215133833592e-11,3.24676113378498e-09,5.75467720065375e-05,4.47019264243597e-21,3.72459381647016e-11,3.76241209181779e-18,5.74390549110752e-28,2.05814855336273e-21,1.40056213305793e-26,2.91451771466816e-30,3.85748804887288e-05,1.35339287876766e-37,5.04542679406223e-05,3.6305217995782e-09,8.3048542613804e-07,1.16574424461465e-06,"category2"
