"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","BOW$target"
1.86060579824253e-42,1.32210463343393e-32,6.83659068818207e-36,9.22523607265997e-20,6.81964244174664e-13,4.71659773202558e-49,6.87832797230305e-37,3.30797885328306e-35,0.000109458541587708,1.10759097472762e-05,2.81997514672864e-36,2.32055458745257e-30,2.4643799237568e-29,2.21583241853339e-18,2.17347462024277e-86,2.39437717928686e-29,2.11948029159955e-55,2.920727406785e-36,8.94328134549763e-24,1.9046675578385e-22,2.23741287077814e-26,4.70618928935787e-38,1.00240402787046e-59,9.88784254200665e-38,4.51485408516665e-22,4.78863737018003e-27,5.59128803609252e-29,1.50664420860643e-65,1.69865495286184e-13,4.24292824340743e-20,7.66407333889513e-05,1.1315428330006e-26,1.45525926252289e-25,1.85387277913543e-05,2.15813900050076e-07,0.000156094082256309,4.24901695858996e-54,3.13683517150136e-34,4.69734447442329e-18,5.24338080281178e-48,3.0630037689299e-16,1.61307618503139e-17,2.07712787566777e-42,3.26182263999828e-54,7.97744577555038e-88,2.44172410375801e-58,4.94086733839126e-30,2.07912843823288e-30,3.41363746808928e-28,1.68481260672688e-71,"category2"
5.45728140216451e-27,7.96855812628692e-18,1.51713675523322e-20,9.37896028446724e-19,1.71249657129387e-17,1.8821759624756e-17,6.57228890867665e-11,1.25646504965813e-10,1.98244751437344e-05,2.34843242960741e-06,1.92616310577904e-26,1.81792846418863e-24,5.56358311274583e-05,1.8238265677152e-07,3.10455339476336e-44,1.90155554379214e-17,3.12229834996434e-51,4.25793976946639e-35,6.04406391194871e-12,2.97389900494135e-15,1.69252568974836e-05,6.00735774917429e-32,3.82071051318015e-22,2.96233376193196e-22,1.46778974820373e-27,3.67734920317655e-20,5.47526056525706e-18,6.73073015607204e-34,3.69490789575788e-10,3.12550475832639e-47,0.000105837659735707,2.74216302124672e-22,1.09975288561032e-47,3.90914465334288e-10,6.77711740493187e-09,0.00015045400294486,1.45967439518138e-33,2.66251521473839e-28,1.73820815000444e-14,2.88113234884636e-19,4.16781150467007e-06,2.03960055894899e-16,1.39490020705653e-20,2.54731326793285e-45,9.09568971323356e-40,4.20484466328344e-62,9.31436133621269e-40,1.04254458738431e-25,1.66402221267687e-05,5.62498837211397e-35,"category2"
1.05578382641738e-21,7.09010993189545e-16,1.11989608950526e-18,1.96372441874205e-05,3.92936691687657e-28,2.63768728974392e-06,2.70170800726797e-05,3.82785582765213e-13,1.826192837317e-43,1.06484120098453e-14,1.33781781561909e-20,3.09264256054043e-05,4.44996803917742e-12,1.04017553949958e-13,2.37439463610257e-36,3.72175686892223e-08,5.28654666371525e-12,2.27987762188986e-29,2.59089850932944e-17,1.93519680053928e-08,4.59545464971785e-13,4.26652850666777e-34,4.03638182769817e-13,2.15628144701945e-07,2.07456311672567e-05,2.03731405646464e-12,1.14286403783174e-28,2.25958581687193e-24,2.86695383830003e-15,7.20546158645787e-31,2.3166967807383e-05,1.90974858863514e-21,2.80207062333762e-29,1.92189565724124e-20,2.20890926296889e-05,0.000114237987443078,2.09292483886476e-10,1.26983798444756e-05,6.12809565574261e-05,2.25268152216094e-25,2.45041795701906e-17,4.58512415716132e-21,3.73124233783118e-05,3.78522008990893e-17,5.61334240507757e-42,2.13925118746682e-12,1.51128914361878e-09,5.26641583438197e-16,1.5398103764249e-38,9.38763992776223e-18,"category2"
6.16746393615092e-81,2.62291596525172e-33,1.13291704868104e-74,1.32264465773045e-12,2.28950337753191e-42,3.18819786723882e-67,1.88396638991761e-60,1.40762529850844e-36,6.53373495803176e-05,9.84763825721688e-05,1.23915187069906e-84,3.13354394442886e-51,4.68171834249957e-45,1.16595451841721e-65,7.64342942624145e-25,1.2942326092874e-62,3.85425850595842e-73,5.04106771775016e-44,1.64221722446324e-28,2.11235863870708e-73,5.2572768190533e-57,3.10651950136736e-39,2.29912969357893e-34,5.10096650471668e-63,1.51320285323788e-61,3.15086579359684e-39,2.01168026495182e-28,7.21996046527604e-89,1.10739659164441e-31,5.57589864847256e-22,7.64646053358177e-05,1.56988029212189e-17,1.3255824581657e-29,1.31069098020136e-59,2.76195430291279e-08,5.89514081918855e-05,1.74000150434446e-28,7.27664407128993e-05,8.44313399517468e-66,5.02569179066845e-51,4.21418556085236e-15,2.26081651501583e-12,9.17684325994176e-61,2.04101131912002e-65,4.10716259560776e-53,9.39225537375308e-56,2.82465747277833e-23,2.3921535582885e-22,4.32917738956491e-38,2.30829707784291e-85,"category2"
1.81901700196015e-71,8.5681276697488e-56,6.30941810484677e-42,9.07366063852874e-05,2.01694041192651e-08,4.33584997023895e-32,6.14361135180339e-76,2.08202473919056e-47,5.46974318833122e-20,0.000118192997522588,2.98293902126402e-48,4.40927927522328e-28,1.17637950756052e-22,1.35035082867398e-19,7.43119583013216e-27,2.71319339658618e-57,2.32975571598771e-80,1.14253534688724e-29,2.6342662878114e-11,2.33608652691679e-40,4.57340062259826e-54,3.55371355225725e-72,2.70487841180223e-50,5.65122626528134e-73,3.68107581823193e-38,7.65799186060265e-47,3.63014375432944e-39,1.61927285847082e-50,1.50703822747274e-05,1.47258685933709e-49,2.73315646949776e-05,2.05259793457476e-31,7.72218294899992e-20,6.52259067111675e-05,4.26819526170629e-19,5.67533861346967e-19,2.16121570935674e-41,5.5446147072459e-05,5.12876082180205e-61,8.9742041271477e-27,8.28100512755864e-23,9.09403012001439e-12,3.23796236414459e-29,8.33569469401366e-26,7.04994921945974e-43,1.31855713917998e-68,1.43190987730692e-36,6.60393668411865e-19,2.17886657303545e-14,8.38028000150043e-29,"category2"
8.86351159306868e-57,8.9265405227192e-44,2.19800523045663e-56,0.000111327217484922,4.80941176333879e-05,1.46817162654995e-36,4.29623735988386e-45,1.16847783135365e-31,3.05697446196758e-14,6.5459617713754e-05,2.68281967978477e-43,2.56369932954698e-30,4.56259335800125e-39,8.16052038318207e-33,1.66859286554173e-16,1.28403274464576e-30,9.25951470428273e-64,5.47792534039364e-37,1.27933803349542e-08,4.20711374088775e-35,7.72431006643671e-23,1.21332491885611e-64,5.17621028734601e-48,1.30118802457637e-54,4.51786062877786e-35,2.06262959016085e-35,6.75938042122762e-23,5.72407558561571e-54,2.06133603963693e-05,2.60318598711094e-48,0.000104685895319158,5.34191065063319e-26,1.67783611016675e-08,8.4988427612383e-08,1.50482597173342e-14,2.17204015813005e-05,5.04541956579401e-36,8.18332793182467e-09,1.98182485388211e-74,9.53644081260965e-25,1.97885636833167e-12,4.53873290739605e-10,1.16401595875673e-33,7.53924066514491e-64,1.40274772133077e-68,6.71162747884038e-75,4.15080460121825e-21,4.44560517355808e-18,5.75248684263785e-29,6.19876929247023e-83,"category2"
1.23639821690709e-41,8.81699820973637e-36,1.80862030975643e-30,4.53391250796215e-05,2.4095086464642e-07,8.67100619986943e-22,1.10695579481302e-28,1.05546730122235e-32,2.40353559207657e-08,4.57306142461833e-05,2.07216249853902e-35,4.19758884215346e-36,9.67714654958602e-18,4.74742653096638e-17,2.00635486767321e-54,7.79732436847552e-34,2.783536633265e-54,4.44009977042789e-19,2.11696128680968e-10,1.77730037481181e-07,5.2982998447031e-39,6.11082845029804e-61,3.03271526845511e-46,2.45712528512089e-29,2.2351007834219e-31,9.93122249290107e-44,1.04211709465617e-19,2.63289421700377e-23,9.68194558268573e-08,1.16265043048589e-18,9.25839698758227e-05,6.76196233116646e-19,3.3254901680961e-05,5.64803457881614e-05,9.68368419918408e-11,4.18207288551978e-12,6.71373357922162e-33,9.17008228604476e-06,8.46308878866518e-61,3.1018469054448e-29,1.27862555825569e-24,1.49748783779617e-05,7.99188247810845e-35,3.7045737866082e-05,3.67796653728128e-05,1.59908435066218e-08,4.24531617288984e-26,3.06136242422546e-18,1.35978359270395e-13,1.08649541692156e-07,"category2"
1.33940714470158e-15,4.93717041911937e-05,4.84735201383432e-56,4.88375980914584e-05,6.34042485652245e-06,2.20134808230333e-44,7.83933364908624e-46,8.07104827285811e-49,7.03501201762972e-08,8.36596209941519e-06,3.57173001017618e-65,3.38248093509445e-24,1.56331605809197e-05,6.74588805063886e-18,2.06536142687045e-16,1.58780382754662e-68,3.01853925528633e-62,1.93923467701586e-37,9.97722731518257e-24,2.07304825934506e-19,5.38784422825523e-54,3.2550350452381e-36,5.67065436249152e-45,1.35500851340909e-41,1.05457348511528e-31,2.01122547320337e-42,1.3464054360303e-34,9.12044676894975e-34,1.99537842607291e-07,2.38409239217683e-17,9.3184193164405e-05,8.80913552721471e-23,2.06366289062892e-05,4.3888854627016e-07,3.87017242137905e-05,5.21319694397911e-05,9.78017918951278e-26,4.61048257341905e-06,1.7490768804978e-58,4.0234503775389e-22,1.15983096193795e-05,3.67483059969435e-13,5.73965590061595e-24,8.86554788067749e-56,3.81704557436881e-62,4.02768238360993e-54,2.1902874908903e-05,3.54969073872352e-17,1.73412002788463e-16,3.1256955783387e-47,"category2"
1.11274276849504e-58,4.68855230546532e-25,9.883936760679e-102,8.57760705767454e-05,6.68360464324487e-59,3.13883994158213e-72,2.06521094035186e-99,1.97638097322405e-63,3.49281547102609e-16,0.000262090508084224,4.31017727365017e-88,1.02281969323217e-59,1.88227488299694e-51,3.20793783017422e-73,2.6076948431459e-22,3.04990017382095e-93,1.47641525508171e-99,1.40030159453997e-37,5.55026327110763e-33,1.26855014807001e-34,1.05091412143785e-81,2.10218908772666e-77,2.67469941826443e-100,2.41520672084357e-80,1.88856562463816e-104,4.53481349272532e-34,1.83323957979422e-05,7.25861679055244e-114,1.82206266239663e-73,1.59482740127561e-48,5.82483506030553e-06,8.18287226425245e-62,5.95150906909353e-88,3.71812863298582e-67,3.43910493811402e-43,1.16609385357858e-21,1.47272731921529e-58,4.56977219568281e-29,8.86424223811523e-75,3.97211461706337e-32,1.12222839846575e-15,3.12159976081907e-15,3.57511783304629e-75,3.55608986961603e-107,2.28929045458654e-63,1.36928760595205e-92,2.33928671507539e-24,2.35759209870889e-19,7.28241397962397e-57,1.37274022830933e-133,"category2"
1.27111460277078e-35,3.80741180764984e-52,6.65303657209182e-49,4.10305192255089e-05,2.5552596006759e-46,9.35826613259063e-46,2.89714911441667e-26,3.90511057246956e-35,2.82473894113823e-27,0.000129972624416925,2.78261452531235e-34,5.76583063061851e-28,2.1667311871844e-34,7.37682079073734e-09,7.94094811690826e-30,6.48555453023405e-46,4.7311373322772e-52,6.49842214550387e-32,6.17986343449902e-06,3.05904054258781e-17,1.17710800937275e-30,1.43167559250539e-28,7.26259914137197e-10,2.77726945882632e-19,1.27981161253602e-21,4.98967899934135e-29,8.18148028571363e-23,8.09182633417345e-67,5.99114720459066e-17,1.96344356367553e-49,0.000110199674647002,3.62891547603009e-29,1.19618484463009e-59,3.11579838780131e-36,1.02264391853646e-05,1.24201050714087e-08,7.43941634302037e-05,2.22205735438843e-23,8.62876258405488e-21,2.63929013459207e-35,1.98503670474666e-12,1.34022809305021e-14,1.31175967442093e-39,1.39059589480225e-53,2.16790247760743e-64,5.28927208032172e-48,3.25550483409399e-24,2.47457508164709e-19,1.0076332379873e-44,2.55770351417897e-75,"category2"
2.11070096770333e-69,1.55115369605528e-36,9.2442663489603e-61,9.04872965078901e-05,1.36111705979637e-41,5.49595072884873e-58,4.90396134398993e-46,1.16504302945382e-26,3.49266121087345e-26,0.000109273982624115,3.64902541152778e-45,7.13264041150917e-42,5.35031893125012e-52,5.50776138589225e-38,2.95186123674002e-20,1.05272691983486e-53,3.96735639721135e-40,2.38739631252641e-33,4.83892431238078e-25,1.80070902477708e-05,1.13131362869319e-36,5.86719752191709e-38,2.35279527642247e-41,2.02608281868893e-49,1.85477548016709e-68,1.1111140321591e-41,1.01619318070983e-61,8.00634446696508e-69,1.96730872331343e-51,1.33937702622065e-49,0.000154042201837033,1.85745374937104e-35,4.55596383801278e-61,1.04568628760641e-67,1.38694852137606e-15,2.13230719187687e-07,1.51762579869928e-49,1.09690291626068e-29,2.96946248524237e-15,1.13812370544628e-26,3.23848440435012e-14,7.5508303879068e-12,1.42058388600523e-19,1.2713945365744e-80,5.36139346862717e-74,3.93709520184908e-38,2.28764996621705e-23,2.41615431442241e-16,1.1718891758364e-63,6.4107149578784e-97,"category2"
8.77019095388177e-22,9.40398691895945e-12,1.69065418042574e-27,7.60686767193845e-05,3.38631598620003e-56,1.23780827469185e-45,1.859589475452e-05,7.52923859432195e-36,2.54066610161405e-20,1.26547978900158e-08,5.23964865529242e-52,1.13260625887421e-47,5.27427189976935e-53,3.52146097216849e-65,1.29288908480463e-15,1.34376572967852e-43,6.08991923582273e-57,9.8785496651736e-28,3.3944573680121e-23,2.96024390849248e-20,5.48659773242671e-09,2.22279254553162e-41,2.59085830648157e-62,8.44621309444178e-29,6.80120038322524e-62,6.41072490119805e-36,9.88119742662707e-43,1.87102591356756e-74,1.07173253642641e-58,3.97613966051028e-34,0.000182722809936612,4.04163262076847e-22,2.2331302626794e-23,3.30329090905353e-38,1.68744131578151e-05,1.23076205374966e-10,1.134066382756e-41,1.58297335163676e-05,5.56785977749766e-28,1.27234885762924e-05,3.05893359365037e-05,6.04594272581664e-13,1.86011824445744e-05,3.77488859022023e-57,2.97056775887315e-17,6.37125594411687e-48,2.30586596084043e-18,4.62908254462487e-18,4.98351053425205e-51,7.19727586735429e-96,"category2"
8.84176009214943e-50,5.12890831635326e-48,9.28439382046423e-34,6.63024769059124e-05,2.6088022182163e-08,3.47484509677836e-49,1.58009088970231e-48,5.44651375701461e-33,3.82755648939057e-05,5.71688890663479e-05,1.44508085871365e-50,1.87763073515975e-20,2.42833302436953e-15,2.32637141175815e-19,5.93818924345719e-43,1.35513029007066e-47,2.15786413152315e-70,4.90424306984183e-22,9.75776644400825e-14,6.27105713639867e-35,5.14307296392281e-33,1.6886242749279e-61,4.37368968065417e-49,2.28888212289101e-39,6.397901336363e-41,1.71861946482964e-37,8.81592137747922e-17,6.56497826509041e-49,3.69297658832045e-05,8.39908679490662e-55,9.04342559224147e-05,2.38210571203586e-18,9.10332216031006e-43,9.59466778720248e-14,2.84531554878328e-11,3.74381548141334e-05,6.63619895991636e-34,4.49788407734272e-05,2.8271782879976e-64,1.90288987861478e-24,2.02655799560217e-08,4.49478993318763e-07,2.30097641758782e-36,1.61369643008918e-45,5.3950500437864e-50,2.3547543483029e-62,1.77987993265167e-26,1.48207913487103e-18,1.98057448725873e-14,1.24764979075304e-43,"category2"
3.64532941773836e-46,9.01620038274586e-21,4.03865357117145e-61,0.000199511779190842,2.26622864394287e-06,1.25727671679704e-25,1.15987092196209e-47,1.00258387634386e-27,1.47022280946449e-05,1.22155860548893e-05,1.12859984016505e-42,4.23660305665221e-06,7.16568948427466e-11,1.65826424385347e-10,2.07020437196142e-25,1.3875543483487e-47,9.14001775527558e-43,1.41213858787557e-31,1.88372901549652e-12,3.77418730068083e-22,3.99914522858111e-23,1.51151120118881e-61,1.01213041915805e-08,1.20041997042794e-39,3.83073007804332e-69,8.05930941030087e-49,1.2603193528197e-11,3.88410707760917e-72,3.02440951164513e-17,3.22912423521708e-47,9.09915127062181e-05,6.27997865045216e-21,7.86942978569154e-43,1.40306578909337e-05,5.60352154555955e-16,1.07891785452474e-05,1.68570963488087e-07,2.30987530944935e-05,4.80661867536275e-57,1.25962126971585e-28,1.15435219269723e-09,5.92052248685846e-10,1.5425455936338e-10,1.019522306535e-41,1.33793000516085e-59,6.02717162302804e-31,8.42340330699169e-15,4.13691646561862e-14,4.37298639360781e-10,2.07938745040787e-40,"category2"
6.69876349225455e-26,4.098919820344e-05,2.75013913404265e-35,3.03624039504842e-14,7.50704543041893e-62,1.10610374657e-19,4.88584284460496e-28,1.9030220024817e-05,1.73630818765468e-29,1.51897050124252e-05,9.21932623466795e-56,5.11351922553162e-17,8.3181771273832e-33,5.22453387587531e-42,5.32248065094381e-42,2.27222933605351e-20,4.79206629235427e-59,1.97796517341516e-41,2.8824198744806e-15,2.47609588170947e-14,1.8547117923579e-05,1.60738435385304e-16,1.38836702738606e-24,2.85580696203734e-05,1.36159176566457e-11,7.81986384289523e-24,2.44879436077491e-44,1.73241867212613e-24,2.00762955096895e-47,1.97544492584347e-35,2.95642567092388e-07,4.59580829432504e-29,2.64760934331546e-51,1.74905287728973e-34,0.000115370073664517,4.22044353046728e-07,1.92667973558523e-37,1.36209271364792e-10,3.04447768604494e-08,1.20525542575756e-36,3.63890535238368e-14,1.72573546474832e-08,2.73823420310786e-05,1.70450189913253e-22,1.21008662400523e-52,5.93424674422806e-37,0.000106182941396652,8.60267548457785e-09,3.70563796374597e-46,1.15465335647427e-34,"category2"
5.63318050016311e-49,3.90089393928534e-42,5.84497163618445e-66,6.61678206685668e-05,6.09570894511603e-05,4.88166934506277e-49,3.44684494143476e-64,1.62995934212725e-31,2.51037572464023e-05,8.60904839021403e-05,2.01417509423605e-51,3.25670883999118e-15,3.19436060946786e-05,9.32471649457279e-15,2.08009667054705e-37,1.17073054188445e-42,4.16300088028599e-66,7.2391026948942e-36,1.20569864772509e-25,1.48303831484896e-29,1.80787725262893e-18,7.39202214444485e-69,1.04487457670895e-95,1.47785486053577e-35,1.78090169922569e-35,6.38255607288943e-34,8.94123874096216e-10,5.54543288449024e-47,3.17355844072914e-05,1.44061350501843e-51,5.84095042079653e-05,2.04560105586621e-29,2.54697309553702e-27,1.86131345299451e-10,1.60004757265147e-18,1.15926607760142e-05,1.66393184745254e-39,2.54716070729393e-21,9.10599826270076e-65,4.1004069523344e-28,7.38643783856923e-13,2.19902420575115e-08,7.69547593857618e-33,5.57517463580582e-63,1.94445121776531e-21,4.19208777667348e-67,2.24602800667232e-20,7.59743005011343e-18,2.31521076946855e-10,1.7600326373583e-40,"category2"
8.14581608974143e-61,2.16883034443296e-21,1.52894097598573e-18,6.87332850031775e-05,0.000111607156203618,2.93918491113633e-53,1.9804448956053e-06,4.71397273337604e-19,4.45153967546748e-33,1.66035860794109e-07,7.280732117107e-26,4.32051334284395e-39,1.30885270204477e-27,5.10588668271777e-25,6.50184473229316e-14,2.86918841381274e-39,1.33417048498333e-05,1.35046200123389e-17,1.9309848470979e-05,8.23738861937193e-18,2.50911292721336e-21,4.42455178341498e-06,1.44233880579557e-21,8.54029379596115e-22,6.30296060194916e-31,1.13997198710165e-26,5.33265051936325e-06,6.67075993191829e-28,4.57335186151723e-20,2.32827700841629e-40,7.04922575110062e-05,8.53334990722817e-14,1.84891248096195e-20,4.08068195868924e-15,2.02297045186402e-05,3.19017892214509e-17,1.91317377907604e-24,3.64080022186743e-05,8.54488359584082e-14,7.73755855681849e-24,1.99981670897206e-05,3.5686900885763e-13,1.49023227173535e-35,1.1198035144708e-50,2.97939031531924e-25,6.32901553210938e-46,5.68150955805919e-28,2.48737181938078e-18,2.17349138532816e-15,3.16407651241842e-44,"category2"
7.36412976635609e-70,1.23321394696757e-58,4.43248921397082e-79,8.22743706101902e-05,3.08622846142495e-57,6.06447252791748e-95,1.26274156450289e-67,1.51783931540494e-39,1.24824618659973e-44,5.14211076202088e-05,2.79208980295951e-66,6.14084251762389e-49,4.34619466157387e-49,1.24112356630106e-59,1.70948930085537e-23,4.30502766737412e-87,7.13738971095268e-102,2.38294749326417e-38,4.00397336081848e-28,7.43177723703903e-37,3.33060340542395e-80,8.9916555274492e-41,1.43676899502428e-73,6.8547446874379e-69,2.76830057522625e-87,4.66293600379133e-51,5.78810491959318e-66,1.30674690648895e-112,8.38996935275959e-57,2.5496553493973e-57,0.000196914516561498,6.29270680756295e-30,2.86077995948002e-66,1.55112953100622e-69,1.11215224260846e-16,4.14057443657625e-05,1.34616103233224e-38,8.05807235208868e-09,2.32082056600148e-69,3.81673160777841e-37,3.79502653862799e-42,1.22936853658221e-11,7.01728942337373e-79,8.02941494561247e-86,3.12217773219688e-78,3.41043238986411e-78,6.70758929355002e-28,2.02463253032607e-19,6.86331854811838e-73,8.89838377725256e-101,"category2"
6.15682758432341e-29,1.94571848095976e-10,2.57821420242436e-36,1.51935863187028e-11,5.63188267032506e-23,3.68772916826719e-08,8.86762952047251e-29,7.69733274796534e-08,4.66254451800551e-20,7.45433854062198e-07,1.55471214582775e-21,4.71834029832507e-28,9.42442866358706e-10,2.56514342542621e-14,2.15778479574158e-15,2.21496448792655e-18,7.69572848150663e-60,1.9881014212683e-38,2.37693677287578e-13,3.35713507781827e-16,1.30483861238073e-47,1.07489813169769e-46,6.29206091848999e-29,1.51669192812676e-10,5.8956024493533e-09,1.28565475953655e-22,2.46126881971791e-25,2.33309918670342e-30,1.82534279234863e-28,2.80274204238981e-33,0.000282403674246145,4.08576389037969e-34,3.04357038076527e-67,3.62263216099601e-22,1.04530448330986e-11,8.87049264574307e-05,3.68209858004592e-48,5.35612634606518e-41,1.18041552626547e-11,3.09277290892243e-29,3.40874790875794e-08,6.19500811067321e-14,4.58838445378095e-22,2.36544259232943e-60,7.41808192601983e-79,1.06874253935094e-40,1.29338743368056e-24,1.46147688210361e-08,3.41432286014085e-14,2.1358703846621e-17,"category2"
1.17929097136885e-64,1.15095470274147e-19,2.26012671005034e-52,6.14094802843955e-05,4.01892848649512e-20,5.81690745119942e-16,1.67386023112417e-05,2.11827789527649e-30,4.29760475881305e-38,3.97949639244932e-15,1.84553416150345e-43,4.53884170992012e-06,7.76175684455592e-27,7.9301700911957e-14,5.27875788018452e-24,5.24706663335733e-12,1.16139236917687e-34,1.3863907669705e-32,7.70473313749159e-14,3.36127313842615e-24,2.36892942309492e-22,1.91062551097957e-37,4.2960936935832e-08,2.80887591969674e-19,3.96896137625911e-19,1.44132825957845e-38,1.50537458698448e-33,1.27146224420828e-33,2.35609997342919e-16,2.06834116423565e-46,0.000148211530658543,1.26534481552909e-16,5.70809062869492e-49,6.65431548560642e-14,2.62613834666697e-12,7.47046345496707e-05,6.63773556313388e-05,3.95298779383143e-10,5.03512236664982e-20,1.56019216495111e-27,2.94140417803832e-45,2.04261528879536e-18,4.15149647181658e-14,4.15429119124358e-33,5.69090884146834e-55,3.16218004823725e-30,4.3434594036354e-16,1.13321871921529e-17,8.58230259738592e-34,9.03596196065342e-38,"category2"
1.96738136409419e-38,1.56110329393801e-15,1.18496900397368e-21,3.14892143259317e-05,2.22061698393027e-19,2.04383631983111e-17,1.36349827617063e-16,1.65887466397747e-23,4.3830850338647e-05,2.08123228975258e-05,2.43322874339397e-36,4.22307107152295e-30,4.61500532694607e-26,4.56156702579412e-43,2.69519862840647e-14,1.40055713645301e-13,1.12395314660246e-27,7.21353736896759e-39,2.56514651917648e-17,3.64899921630119e-19,7.07544913733046e-22,1.35532191751507e-26,1.66183845341806e-21,5.4426818854983e-19,2.6126089993164e-19,4.33556675604205e-13,3.7052523341036e-05,3.04501229889473e-37,1.45639728015891e-18,2.34155629628599e-18,0.000179792941992219,1.00737183468793e-11,4.23861930494308e-30,1.31088652758689e-53,8.96904930019906e-14,2.53309285217737e-05,3.11138499924358e-20,1.32917483491665e-05,1.26023273569285e-10,9.53844501701436e-28,2.42772364431947e-10,4.01680710827611e-18,2.42135991959711e-11,5.34776075415525e-34,1.66956518177714e-48,7.68775053474309e-27,1.3390386133265e-27,2.0422875982545e-05,1.71627500718477e-42,1.90511751217782e-37,"category2"
1.48348347477179e-38,2.52672564893017e-07,2.91836097049152e-30,4.61351304743718e-07,1.23262411150491e-66,1.60383085968251e-16,2.89692724659932e-14,2.3690425999929e-34,5.45746576795269e-40,7.69909719690481e-05,3.32961066353178e-53,1.23998115973638e-46,2.38447516650816e-38,1.53198159952282e-40,9.4170094124133e-05,1.22418611612427e-24,2.09297130499846e-08,3.51293690329073e-34,1.26418542263519e-37,1.37852518472206e-23,4.67308836355894e-22,1.02478313171284e-38,1.30188265598716e-51,4.49403581539058e-27,2.12435023298751e-14,1.20216861015141e-48,6.78634884279937e-40,3.10369233214118e-22,4.74210811933256e-49,3.61451822935576e-44,8.45082997797575e-05,1.11590479905085e-22,2.66389019062935e-30,3.3058400064374e-37,6.45576658986306e-06,3.62916096149754e-05,4.32436475560922e-46,1.85122245199894e-05,4.39421788728162e-06,1.65934277062076e-32,9.71809472559625e-15,1.12907769615488e-18,6.1947238825837e-19,1.32983411181126e-18,9.60269436168698e-36,2.45956435191955e-05,4.47992623547505e-26,2.53700278557291e-05,2.22568806048018e-28,2.10564887334032e-14,"category2"
1.61205090890877e-38,4.78857951529891e-23,5.9915165126995e-38,1.44224715989771e-06,3.75458291629027e-73,3.69798522345071e-21,6.97780097080423e-26,2.47846857879032e-44,2.81836972314604e-46,4.15645595341729e-05,1.88239528025714e-09,3.59241050788375e-23,5.43086821019621e-39,2.99791086980985e-42,0.000104711090499115,2.36335034008458e-22,6.89785999821924e-08,4.91911646530865e-36,6.76471060825559e-44,9.52782977752696e-31,4.27503908615575e-21,2.8286041394628e-39,3.43341784906878e-55,5.731232756779e-33,1.47947905200183e-14,6.70597340126359e-25,7.34883325019076e-45,1.71895118988383e-23,2.7065658913527e-36,4.82605319634722e-50,0.000143482272747879,5.35757670368292e-29,3.209540026507e-55,9.63542231498388e-45,2.85309880814988e-30,2.45354899106795e-05,1.44800392930056e-42,1.48419221255785e-33,3.51305443495164e-05,1.54173733072246e-08,3.06036653665003e-26,6.56746202188429e-17,1.370241146213e-19,3.83498748562078e-22,7.3445288473597e-45,1.64002696379399e-05,2.11651363377888e-21,4.67081656305093e-06,1.83875421441284e-33,2.40738127890885e-10,"category2"
3.39513782810368e-20,1.50093341819515e-37,1.12175012567026e-36,4.50246819686082e-05,0.000108605641169381,4.64565755158485e-14,9.67257184440532e-52,4.79865590634775e-41,2.68529581154588e-05,1.50106941550974e-05,2.09152394725676e-26,1.39610972862323e-20,2.11353309468704e-29,2.52088492163178e-14,1.92975343777748e-14,4.84875588131197e-55,3.87070949577082e-51,2.90908263867544e-28,4.3585488610985e-05,7.57003221399833e-59,1.08079437153435e-55,3.04024297449402e-39,4.16856072821964e-23,8.8268805206725e-50,2.71685400946392e-35,2.20587814208378e-52,6.30668883403226e-58,3.83408521930394e-37,1.14813713539878e-08,2.96909813677554e-70,2.53322153076613e-07,1.85244337357563e-05,5.00736281161443e-20,1.80356318900123e-06,1.05644697432833e-19,6.12252407596266e-16,2.06105549327589e-05,5.49824252530062e-05,2.09397665651493e-68,9.28923299749347e-17,6.16914827551455e-07,1.14623389520154e-10,3.56567961421918e-42,5.38217166404623e-38,1.81660569562716e-44,4.73703716360013e-60,2.24993696711591e-30,6.11666271558015e-16,3.61415353261049e-05,8.77479522726543e-49,"category2"
1.52994377742734e-45,1.75560738123253e-20,5.07244239015023e-23,0.000156348794471497,2.21038862974286e-05,1.40464293273678e-44,2.08394388386549e-48,2.0108847896322e-44,2.45646267723915e-26,9.03693790457424e-05,7.04160887009059e-51,1.40507601569658e-05,1.00868902230419e-13,2.07028341370914e-31,5.56561704088002e-11,4.65334219031318e-42,2.08124856553855e-71,1.53145202560736e-11,1.08385422519367e-07,3.85913835375328e-22,2.47781567856143e-24,7.85707398034703e-33,2.49687213750346e-05,1.41215285246202e-47,1.70916901519905e-29,2.78442981511125e-27,1.04225169799052e-39,2.29672032666243e-62,1.95852094722235e-22,2.84473139572981e-49,1.42309815348607e-05,2.65434439205662e-08,4.59008825182476e-25,9.23351248097122e-15,2.66873631253404e-05,4.08725320176031e-06,4.15317327593457e-10,2.492191872107e-07,1.88690874269827e-42,1.31072652484555e-05,1.4988221181456e-13,5.68477027670441e-06,5.00402249103829e-29,6.49916452102551e-30,5.39320107808965e-51,1.19029288573448e-40,8.11530239323236e-14,1.07213849894079e-13,9.26458000544688e-25,3.67113526094139e-66,"category2"
